position,publicwww_rank,domain,typeform_indexed_match,indexed_typeform_urls,typeform_form_urls,combined_typeform_urls,publicwww_email_candidate_count,publicwww_email_candidates,combined_email_candidates,email_visibility,corporate_status,scan_mode,verification_eligible_emails,valid_emails,invalid_emails,risky_emails,unknown_emails,verification_summary
25747,>30M,miamicreditgoat.com,no,,,,0,,flags@2x.png,showing_email_candidates,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
25748,>30M,nicheandnarrative.com,yes,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
25749,>30M,astou-m.com,yes,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
25750,>30M,implementtoempower.com,no,,,,0,,filler@godaddy.com ; wweeiihhuuaanngg@gmail.com,showing_email_candidates,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
25751,>30M,pickleballrwanda.com,yes,,,https://ajwjwe2ue4t.typeform.com/to/KBwPmVUV,0,,nrwandapickleball@gmail.com,showing_email_candidates,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
25752,>30M,buildmomntum.com,no,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
25753,>30M,defenderssuites.com,no,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
25754,>30M,joinextraordinary.com,no,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
25755,>30M,solidfixes.com,yes,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
25756,>30M,crosslighthouse.com,yes,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
25757,>30M,qlbusinesshub.com,yes,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
25758,>30M,smart-campaigns.com,yes,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
25759,>30M,southiesstrays.com,yes,,,https://possiblefutures.typeform.com/to/XZRuIMKW ; https://possiblefutures.typeform.com/to/YzJAnbLO,0,,southiesstrays@gmail.com,showing_email_candidates,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
25760,>30M,thefreedomclosers.com,no,,,,0,,flags@2x.png,showing_email_candidates,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
25761,>30M,gestionetvous.com,no,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
25762,>30M,greaterjoytherapy.com,yes,,,https://form.typeform.com/to/pA2weM35,0,,genesis@greaterjoytherapy.com,showing_email_candidates,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
25763,>30M,harrietnetwork.com,yes,,,https://form.typeform.com/to/EGKaXLMf,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
25764,>30M,handcoservices.com,yes,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
25765,>30M,creativecut5.com,yes,,,https://form.typeform.com/to/YRzqi7NN,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
25766,>30M,jazminechargualaf.com,no,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
25767,>30M,cercletrifolium.com,yes,,,https://46muvrw7ujo.typeform.com/to/UW13qoAL,0,,contact@cercletrifolium.com,showing_email_candidates,not_flagged,contact_pages,contact@cercletrifolium.com,contact@cercletrifolium.com,,,,valid=1; invalid=0; risky=0; unknown=0
25768,>30M,coldemail-infrastructure.com,yes,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
25769,>30M,ureamexico.com,no,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
25770,>30M,adventuresmileshouston.com,yes,,,https://dentalforms.typeform.com/to/BZZK0s9T,0,,adventuresmiles@houtxdentalgroup.com ; mymail@mailservice.com,showing_email_candidates,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
25771,>30M,cjframesandfilms.com,yes,,,https://fqmhovhzy72.typeform.com/to/lNtbjVsw,0,,cjframesfilms@gmail.com,showing_email_candidates,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
25772,>30M,customfontinstallers.com,no,,,,0,,hello@customfontinstallers.com ; name@example.com,showing_email_candidates,not_flagged,contact_pages,hello@customfontinstallers.com,hello@customfontinstallers.com,,,,valid=1; invalid=0; risky=0; unknown=0
25773,>30M,foundry-church.com,yes,,,https://8k5qf8m313q.typeform.com/to/zn5BWuFU,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
25774,>30M,gruyourbusiness.com,yes,,,https://form.typeform.com/to/prEqUOwG,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
25775,>30M,reliableonhigh.com,yes,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
25776,>30M,stayreadygames.com,yes,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
25777,>30M,studioreikan.com,yes,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
25778,>30M,ayencesmedia.com,yes,,,https://form.typeform.com/to/HoBDbkQX,0,,nolawi@ayencesmedia.com,showing_email_candidates,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
25779,>30M,sh1n-89.com,no,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
25780,>30M,maisontonta.com,no,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
25781,>30M,marissaacostacoaching.com,yes,,,https://f1siu7g7akz.typeform.com/to/Y1Bixl2l,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
25782,>30M,elevatusads.com,no,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
25783,>30M,kendallmobilebikeshop.com,yes,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
25784,>30M,theimeme.com,no,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
25785,>30M,atlanticairfl.com,yes,,,https://upfrog.typeform.com/to/Amx1B6Na,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
25786,>30M,maleflows.com,no,,,https://yuz88hfiyh7.typeform.com/,0,,hello@maleflows.com,showing_email_candidates,not_flagged,contact_pages,hello@maleflows.com,hello@maleflows.com,,,,valid=1; invalid=0; risky=0; unknown=0
25787,>30M,allthatsamazing.com,no,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
25788,>30M,ascension-tool.com,yes,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
25789,>30M,kobietapolaczona.com,yes,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
25790,>30M,piggystattooclub.com,no,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
25791,>30M,waste2plate.com,yes,,,https://mqq786y8o1l.typeform.com/to/qt8MZthY,0,,cropped-asset-1@2x-150x150.png ; cropped-asset-1@2x.png ; sami@kico.kitchen,showing_email_candidates,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
25792,>30M,itolrecruit.com,yes,,,https://itonlinelearning.typeform.com/to/C5Q8A3OI ; https://itonlinelearning.typeform.com/to/oJPFH97W,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
25793,>30M,magnifyplusresearch.com,no,,,https://embed.typeform.com/,0,,contact@magnifyplusresearch.com ; logo-dark@2x.png ; logo@2x.png,showing_email_candidates,not_flagged,contact_pages,contact@magnifyplusresearch.com,contact@magnifyplusresearch.com,,,,valid=1; invalid=0; risky=0; unknown=0
25794,>30M,sacarquidecous.com,yes,,,https://he92z962dvs.typeform.com/to/t7FvMEPz,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
25795,>30M,headstrongmen.com,yes,,,,0,,anapbm@gmail.com ; impallari@gmail.com ; josiah@josiahpritchard.com ; team@latofonts.com,showing_email_candidates,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
25796,>30M,hp-steuerberatung-jobs.com,yes,,,https://form.typeform.com/to/YBJBvrnB,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
25797,>30M,sajneetmangat.com,no,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
25798,>30M,thespaceweare.com,yes,,,https://41u61y2ahv3.typeform.com/to/pVzvPOJm,0,,hello@carolinbohnaker.de ; hello@thespaceweare.com,showing_email_candidates,not_flagged,contact_pages,hello@thespaceweare.com,hello@thespaceweare.com,,,,valid=1; invalid=0; risky=0; unknown=0
25799,>30M,geriatricamonserrat.com,yes,,,https://jbsl2ddchja.typeform.com/to/PVQQsu0K,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
25800,>30M,m-tec-architect.com,no,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
25801,>30M,yamahamusicinnovations.com,yes,,,https://form.typeform.com/to/sgDbLvjh,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
25802,>30M,figure-asia.com,yes,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
25803,>30M,rexdoesit.com,no,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
25804,>30M,lightandvineevents.com,yes,,,https://r4kb18228us.typeform.com/to/fGSMbw9b,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
25805,>30M,blackforesttelehealth.com,yes,,,https://5s8wlil1h3a.typeform.com/to/EM2biaRr ; https://5s8wlil1h3a.typeform.com/to/HHBa1B8G ; https://5s8wlil1h3a.typeform.com/to/JeuuYYDI ; https://5s8wlil1h3a.typeform.com/to/McLmc5gF ; https://5s8wlil1h3a.typeform.com/to/uk8EQcuC,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
25806,>30M,everyanglebackgroundsolutions.com,no,,,,0,,info@everyanglebackgroundsolutions.com ; jane@example.com,showing_email_candidates,not_flagged,contact_pages,info@everyanglebackgroundsolutions.com,,,,info@everyanglebackgroundsolutions.com,valid=0; invalid=0; risky=0; unknown=1
25807,>30M,freshgradsmentorship.com,yes,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
25808,>30M,businesswithbenji.com,yes,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
25809,>30M,chorosapp.com,no,,,https://form.typeform.com/to/QZ69rZgK,0,,alex@chorosapp.com,showing_email_candidates,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
25810,>30M,hypersonic-ai.com,yes,,,https://form.typeform.com/to/BOTcXZ6V,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
25811,>30M,11063deercanyon.com,yes,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
25812,>30M,bannerdaythreads.com,no,,,https://embed.typeform.com/,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
25813,>30M,cafardkiller06.com,yes,,,https://studiosoixante.typeform.com/to/troEtWWs ; https://studiosoixante.typeform.com/to/VCpaUEDC,0,,cafard.killer06@gmail.com,showing_email_candidates,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
25814,>30M,getgreenlinks.com,no,,,,0,,saasbring.com@gmail.com,showing_email_candidates,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
25815,>30M,getmadeclean.com,no,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
25816,>30M,socialcoded.com,yes,,,https://form.typeform.com/to/VUvLPdyE,0,,asset-1@2x2.svg ; sarah@socialcoded.com ; taylor@socialcoded.com ; team@socialcoded.com,showing_email_candidates,not_flagged,contact_pages,team@socialcoded.com,,,,team@socialcoded.com,valid=0; invalid=0; risky=0; unknown=1
25817,>30M,axaparis8.com,yes,,,https://gmp6jdmo5vc.typeform.com/to/BhQLMdbv ; https://gmp6jdmo5vc.typeform.com/to/FUUMZcXW ; https://gmp6jdmo5vc.typeform.com/to/wuBmeFfK ; https://gmp6jdmo5vc.typeform.com/to/ZCQAD7Qj,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
25818,>30M,canaryellowilmington.com,yes,,,https://form.typeform.com/to/d6GsjO4o ; https://form.typeform.com/to/SWDX3alS,0,,staybright@canaryellowilmington.com,showing_email_candidates,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
25819,>30M,elabrations.com,yes,,,https://europeanloyaltyassociation.typeform.com/to/Gmow6p28,0,,hello@elabrations.com,showing_email_candidates,not_flagged,contact_pages,hello@elabrations.com,hello@elabrations.com,,,,valid=1; invalid=0; risky=0; unknown=0
25820,>30M,lesgrappes-services.com,yes,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
25821,>30M,phase1behandeling.com,no,,,,0,,hello@phase1.nl,showing_email_candidates,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
25822,>30M,successwithzahrah.com,yes,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
25823,>30M,cannespodcaststudio.com,yes,,,https://form.typeform.com/to/RVHUPmUK,0,,contact@objo.fr,showing_email_candidates,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
25824,>30M,denialtracker.com,no,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
25825,>30M,karaminvest.com,no,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
25826,>30M,juanpalominocoaching.com,yes,,,https://desxjuv16ah.typeform.com/to/wm8wqvDQ,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
25827,>30M,startmfmindset.com,no,,,,0,,flags@2x.png,showing_email_candidates,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
25828,>30M,tennieclothing.com,yes,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
25829,>30M,decimawealth.com,no,,,,0,,brennan@decimawealth.com,showing_email_candidates,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
25830,>30M,dewittheating.com,no,,,,0,,info@tylerheating.com,showing_email_candidates,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
25831,>30M,roaplasticsurgery.com,yes,,,https://g2nauda0iws.typeform.com/to/xdoOdJaU,0,,patientcare@roaplasticsurgery.com,showing_email_candidates,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
25832,>30M,yachiyo-ange.com,no,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
25833,>30M,estefaniayalexis.com,yes,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
25834,>30M,ackaal-creation.com,yes,,,,0,,ackaal.contact@gmail.com ; u003eackaal.contact@gmail.com ; u003einfo@company.com,showing_email_candidates,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
25835,>30M,alpsclick.com,yes,,,https://c8rdimxb5dd.typeform.com/to/vDgh7w4D,0,,daniel@alpsclick.com,showing_email_candidates,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
25836,>30M,greenlitoriginals.com,yes,,,https://pwskw13xt4d.typeform.com/to/ruR8XCSd,0,,info@greenlitoriginals.com ; nate@greenlitoriginals.com,showing_email_candidates,not_flagged,contact_pages,info@greenlitoriginals.com,,,,info@greenlitoriginals.com,valid=0; invalid=0; risky=0; unknown=1
25837,>30M,holisticaproperties.com,no,,,,0,,holisticaproperties@gmail.com,showing_email_candidates,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
25838,>30M,auraxtechnology.com,no,,,,0,,support@auraxtechnology.com,showing_email_candidates,not_flagged,contact_pages,support@auraxtechnology.com,,,,support@auraxtechnology.com,valid=0; invalid=0; risky=0; unknown=1
25839,>30M,cairnwealthadvisor.com,yes,,,https://symmetry.typeform.com/to/FJBbk5wq,0,,cairn-black@4x-300x208.webp ; cairn-black@4x-768x532.webp ; cairn-black@4x.webp ; cairn-wealth-footer@4x-1024x451.webp ; cairn-wealth-footer@4x-1536x677.webp ; cairn-wealth-footer@4x-300x132.webp ; cairn-wealth-footer@4x-768x339.webp ; cairn-wealth-footer@4x.webp ; cairn-wealth@4x-1024x94.webp ; cairn-wealth@4x-1536x142.webp ; cairn-wealth@4x-2048x189.webp ; cairn-wealth@4x-300x28.webp ; cairn-wealth@4x-768x71.webp ; cairn-wealth@4x.webp ; cairn-white@4x-300x208.webp ; cairn-white@4x-768x532.webp ; cairn-white@4x.webp ; cairnwealth-black@4x-1024x94.webp ; cairnwealth-black@4x-1536x142.webp ; cairnwealth-black@4x-2048x189.webp ; cairnwealth-black@4x-300x28.webp ; cairnwealth-black@4x-768x71.webp ; cairnwealth-black@4x.webp,showing_email_candidates,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
25840,>30M,cryptolx5.com,yes,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
25841,>30M,hubbertec.com,yes,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
25842,>30M,hyperstemcells.com,yes,,,https://f6dj9svl5hr.typeform.com/ ; https://f6dj9svl5hr.typeform.com/to/DuZ6J9a9,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
25843,>30M,malogui.com,yes,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
25844,>30M,thecwpt.com,yes,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
25845,>30M,tltmresources.com,no,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
25846,>30M,loyalnationrestoration.com,yes,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
25847,>30M,nfitbynat.com,no,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
25848,>30M,techstorystudios.com,yes,,,,0,,jessica@techstorystudios.com,showing_email_candidates,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
25849,>30M,rainandrise.com,yes,,,https://form.typeform.com/to/Eyfc4zVD ; https://form.typeform.com/to/njcf1zts,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
25850,>30M,siberianbengaltexas.com,no,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
25851,>30M,yuichifukunaga.com,no,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
25852,>30M,evolvingwithkat.com,yes,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
25853,>30M,followersoftruth.com,no,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
25854,>30M,miketorrestattoos.com,no,,,https://tattoogeeks.typeform.com/,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
25855,>30M,tinywisdomtools.com,no,,,,0,,contact@tinywisdomtools.com,showing_email_candidates,not_flagged,contact_pages,contact@tinywisdomtools.com,contact@tinywisdomtools.com,,,,valid=1; invalid=0; risky=0; unknown=0
25856,>30M,coldbrewcto.com,no,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
25857,>30M,disabilityappealusa.com,no,,,,0,,info@hoganpa.com,showing_email_candidates,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
25858,>30M,mydearjosephine.com,yes,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
25859,>30M,panictopeacecommunity.com,yes,,,https://x3ru1uekfou.typeform.com/to/Eq95E24D ; https://x3ru1uekfou.typeform.com/to/KVuzVheY ; https://x3ru1uekfou.typeform.com/to/OSWgFNKr ; https://x3ru1uekfou.typeform.com/to/zrVKmL7r,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
25860,>30M,streetphilosophersociety.com,yes,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
25861,>30M,vdldefentec.com,no,,,,0,,info@vdldefentec.com ; name@company.com ; u003einfo@vdldefentec.com,showing_email_candidates,not_flagged,contact_pages,info@vdldefentec.com,,,,info@vdldefentec.com,valid=0; invalid=0; risky=0; unknown=1
25862,>30M,ampedadagency.com,no,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
25863,>30M,bootstrapmy.com,no,,,,0,,asset-1@4x-1.png ; asset-1@4x.png ; cropped-asset-1@4x-1-180x180.png ; cropped-asset-1@4x-1-192x192.png ; cropped-asset-1@4x-1-270x270.png ; cropped-asset-1@4x-1-32x32.png ; support@bootstrapmy.com,showing_email_candidates,not_flagged,contact_pages,support@bootstrapmy.com,,,,support@bootstrapmy.com,valid=0; invalid=0; risky=0; unknown=1
25864,>30M,prodrummermethod.com,no,,,,0,,dallara@prodrummermethod.com,showing_email_candidates,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
25865,>30M,alvarolarraz.com,yes,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
25866,>30M,buildyourownextensions.com,no,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
25867,>30M,delmarvathunder.com,no,,,https://castleexplorers.typeform.com/,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
25868,>30M,gestion-boulet.com,no,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
25869,>30M,goodnamereviews.com,yes,,,https://form.typeform.com/to/QdXQoNOT,0,,goodnamereviews@outlook.com ; james_leadershipteam@outlook.com,showing_email_candidates,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
25870,>30M,machine-learning-engineer.com,no,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
25871,>30M,viallon-conseil.com,no,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
25872,>30M,jermara.com,no,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
25873,>30M,aaptanutrifoods.com,yes,,,https://research.typeform.com/to/aAIj89xu ; https://research.typeform.com/to/uIeQvRFP,0,,sbaviskar@aaptanutrifoods.com,showing_email_candidates,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
25874,>30M,apapachotulum.com,yes,,,https://locoluxury.typeform.com/to/QiKj1xIe,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
25875,>30M,lawguidedocs.com,no,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
25876,>30M,sonicsweethearts.com,yes,,,https://form.typeform.com/to/UBdTDdkC,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
25877,>30M,studentcloudsummit.com,no,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
25878,>30M,aleksandraydavid.com,no,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
25879,>30M,guygualtieri.com,no,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
25880,>30M,prajapatiresorts.com,yes,,,https://embed.typeform.com/ ; https://form.typeform.com/to/TLfosoN4,0,,boxicons@2.1.4 ; business@tyccommunication.com ; hr@theyellowcoincommunication.com ; info@theyellowcoincommunication.com ; pr@tyccommunication.com,showing_email_candidates,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
25881,>30M,wildandgreataustralia.com,no,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
25882,>30M,seven-generations-co.com,no,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
25883,>30M,yourendgameperformance.com,yes,,,,0,,flags@2x.png ; makenna@yourendgameperformance.com,showing_email_candidates,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
25884,>30M,blissfullybea.com,yes,,,https://form.typeform.com/to/VGJ1yGtx,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
25885,>30M,belttufinance.com,yes,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
25886,>30M,unbreakable-solutions.com,no,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
25887,>30M,yerisusta.com,no,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
25888,>30M,venuseclipse.com,yes,,,https://dtbrr7d9r97.typeform.com/to/d8w5gqzv,0,,info@indiantypefoundry.com,showing_email_candidates,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
